synset,model_id,split
03046257,57c8fe2fb023b648ae29bc118c70aa10,train
03046257,3ef61322360370ad81cb5f482735cd59,train
03046257,8a759c2f399d11e01560641bf48464ff,train
03046257,db1ae97ebd6440613ca265f557f5dc3e,train
03046257,fcdc11d9d040e18ae65235d5580cc3e0,train
03046257,91d9bce8460a5cd010fe662c4b4066df,train
03046257,c07b92d1d7930faab594bbf2c494ab81,train
03046257,e13f5f28839b623bcff103a918fa8005,train
03046257,8978869197f846ab31a50841704a69bf,train
03046257,79f572f4428ad13cf54e1b6f41fdd78a,train
03046257,1948275d99403353d7bf6fb68df7f786,train
03046257,7608f3f2d484aadd5887f1f81e7530ec,train
03046257,d697509cab438f240ba17ccf542984c,train
03046257,c084297af1373b36b4cd1bd556007aed,train
03046257,9e059e591d0daaba3ad3591a780fa12b,train
03046257,d86f29654ad0040114038d588fd1342f,train
03046257,5a9ef9410163bb569100b79b765fc7b1,train
03046257,37a995cd9a8a125743dbb6421d614c0d,train
03046257,64f72d2cc5449a28e2334ed17f235e6c,train
03046257,c74cef5d18061c5b5dc7f4502a6f8c8f,train
03046257,955b66d63d6a92f5132fd0b3f17b0d6c,train
03046257,fb0c59c0bedf2276f51f77a6d7299806,train
03046257,40f7ac90780052f99539294b73a00f55,train
03046257,64bb924549024c7cac26591069295f15,train
03046257,f1bb9e3a9f4b37984ccc5a59d21f8efb,train
03046257,86a053255fdd01266559ee74abc3e41,train
03046257,375bdb86278eed0cafd37229d372aba7,train
03046257,f1f87122fedf6e22230584014222e685,train
03046257,f1ee996e8efb941ad8912880b776dcf,train
03046257,9b9e9ebdd5c4941452b2c671e4d4765b,train
03046257,b13143d5f71e38d24738aee9841818fe,train
03046257,3477c3900a9b1124738e43095496b061,train
03046257,9c5997539e0a6309356a0af0abfae2cd,train
03046257,313da995b26c1ab2e18cb30f79057c27,train
03046257,93369b3e29648260490ad276cd2af3a4,train
03046257,ebb7e54b68ffcf2c3ee5ff7ba8322f9f,train
03046257,22d83db25a203f8535208cce48b17170,train
03046257,6bd4036a2ef142fc956e5f06e8cf4db,train
03046257,f18450425e69b37b76e9713f57a5fcb6,train
03046257,1b315e0f647b812619a7b441086db5cb,train
03046257,e2f7bb607fce0e39cb0b7c9444ff3e4f,train
03046257,cebb0e2be3b2cc1b474465268b958bdc,train
03046257,f36af79f59ace6f3b48a711df82173e,train
03046257,11c8463ba58a134b68661782af60b711,train
03046257,738dbd4808eec6c5472c1918bd40698f,train
03046257,bc66e7f0d88274ac58308ff4b09ad476,train
03046257,9d3efcd35cda4abac7cdfa94351d0f74,train
03046257,7d056103f42dff83788a9e26a791a23a,train
03046257,220d4bef77a82fb164c33a5741e8e076,train
03046257,6d193b1a63e7f617977a52409ec6c456,train
03046257,5aab22188aff5a9ecd124d563222b065,train
03046257,160f24d660e3183235836c728d324152,train
03046257,327182214670d929f51f77a6d7299806,train
03046257,a6b58e9bf4b74ea461e381b34d499d82,train
03046257,de0a333f86fd60713b48a711df82173e,train
03046257,51184ef0d515b5f2345b53c800e94980,train
03046257,7c7204ae38cd5ec7af8a2e210ebd5168,train
03046257,9bd39bf4d0072abacda14cd39ae8c7f,train
03046257,8627319b3c0a9f4c90ce699a92b3fef9,train
03046257,38b77917fc05e5a390e588f8bb3fb0c,train
03046257,f57ba7abc40fa531e8b2e9c72a02f109,train
03046257,896f36a9b765fabb504721639e19f609,train
03046257,14556ed62cba8483365bd0790b72f2a1,train
03046257,29d4598fa30e51958e2b55561bfbee30,train
03046257,4fea2346a95ff9fa97e30bfe57d923fb,train
03046257,47aacfbeb77a977b6463df620b7b4cbc,train
03046257,c805c00b467a90227cb512ba2d8dc1ab,train
03046257,c2a14e7178f4153cf100868565cc78ce,train
03046257,36ba88f12840e84bbc3768389c53bfb2,train
03046257,1d5a354ee3e977d7ce57d3de4658a486,train
03046257,929afe0b3ad23608c7b37fe5d21f2385,train
03046257,c65500930362e3b925bae8352085782c,train
03046257,6766bb45cfe7be90c9fa91c1b1e026fa,train
03046257,cb73394b6bf07fd61b17743c18fb63dc,train
03046257,aec546edcda7c5abe579ef1e3d185e3c,train
03046257,34545d313538df146463df620b7b4cbc,train
03046257,1c1899bd9fa34ba7275d003e423c59ba,train
03046257,db230ee6f183643b14038d588fd1342f,train
03046257,caab4218b7855fc5de9107ce13dea90f,train
03046257,1896aaea4625200be7b657772044425f,train
03046257,4f6b01b011b8b21354cd2a0ea6cb618b,train
03046257,3ceaeac7f8a243babd4bf7024dfa167d,train
03046257,50acbb342934ddd8ef71ac379ee99590,train
03046257,147df4e2a9af41fbf51f77a6d7299806,train
03046257,7b10961a2fb3de4b4b3c42e318f3affc,train
03046257,c764e7f423ea0b0251dd279724dd0c,train
03046257,e8c8090792a48c08b045cbdf51c133cd,train
03046257,b4604066f95413ffd2d25e908d9cfaf6,train
03046257,811e5e7b22e7ed15b9cdfe8062f449fa,train
03046257,921afad0f119509c4e09ebaf49b0cb2f,train
03046257,cd074c458e0aec2a4b3c42e318f3affc,train
03046257,a9e4fa90c4e6349ae71cd3b669370f85,train
03046257,88565e0eb863eb31426db14e2702705d,train
03046257,166bd86229867093031b562a9def0c1,train
03046257,c00fa590249faaac140ebdd4d6d66fc,train
03046257,23f83dd607100e84b5c397b37fbf4059,train
03046257,471eff2ad3d20a6f329dc8ba1de916ab,train
03046257,e479a6ba9b2792d59c2f1b6ea824cfc,train
03046257,435fcecdc24372a09e4965f0106e00d9,train
03046257,6c436e74fedfb0d54fa6e466c3dafd05,train
03046257,1251971bcfcfad61624cf22ecb5162b7,train
03046257,854f8ec7013d30aae6fe3612af521500,train
03046257,bf476938942c3e7e510ed2bc209ba71e,train
03046257,5d47a83ce211f6a331387b9bbb0e1fa3,train
03046257,b8c0cbd2f9c6e9269ba80f08c401fbed,train
03046257,332ef2906bb304e8b0aa15078ea6f391,train
03046257,49aa40472dfb892ac5d70d7dd4a0dae4,train
03046257,8f6b5dfebfdf8e34b3c42e318f3affc,train
03046257,a8cc05a9ec2e678d5eb2784f19b3d21,train
03046257,64a32db4416941acaa2b654345545ea,train
03046257,58507d92c9c0a4f07b79156a61ad4c01,train
03046257,fac633a56e88786559d14889fe22f10,train
03046257,ce222cc498d073ec59fadefffed47ac7,train
03046257,330f2677d7ba810ed527a9a6f5a872b9,train
03046257,9c3e6695a5f258a7f51f77a6d7299806,train
03046257,1a157c6c3b71bbd6b4792411407bb04c,train
03046257,41d0afa958bd0621dffd9a568a626d77,train
03046257,a245bbf8367d33ec4b3c42e318f3affc,train
03046257,10ce229d913c23d56b08f078360ade39,train
03046257,fddee751fb9c7244b3c42e318f3affc,train
03046257,9937b55d4b6bd3b3f78bdf37d618e97e,train
03046257,813fc7bf6c5cc031fcda1fad26dee92d,train
03046257,89618f2292b3d05d48d189f942cedc62,train
03046257,4325f0de6001e3a195f577622f465c85,train
03046257,f41e23b98991d0f535836c728d324152,train
03046257,e59e73bc340207bfe214891c68fa8e36,train
03046257,7504532221badbe449c9c494c2fb14ce,train
03046257,4d9733eb21fe5c76eed4b2bb88c072a8,train
03046257,c867f47e2bae884fc86d37abb4719793,train
03046257,978541d6924dd42d7b0f449c7fb27872,train
03046257,7e6fd9692405db19ae46613afc6454,train
03046257,23fc56bba1889c2e970d557f49392fb1,train
03046257,990f4d12875bbd61b76982957f05710f,train
03046257,1ca3587bf68d70d571810a8e7ede71b3,train
03046257,1782876c0f584452cf5a37a70014c623,train
03046257,95abdaa7c190243b75c7b38519066811,train
03046257,1944938643bdb1dd56538cee362f80d0,train
03046257,c50629ffd5def0793b407f4857c15d98,train
03046257,31c8a274d5b80d798325b286685278a0,train
03046257,8cac6e868bd4b4d0db54f0ac1f9f81ac,train
03046257,b029b05ae3761f0b582ed853b74eeebb,train
03046257,ee017bf2df50cf7d5ae4454b5be72736,train
03046257,bdc3be534ccf65e09ce47e8a833eec11,train
03046257,7b4bb93293c880d3e61f61099b064399,train
03046257,b9493a141be0e2fe192693a5c1e96238,train
03046257,e3a00627dcef6b854b3c42e318f3affc,train
03046257,260be91d90d4aff1f51f77a6d7299806,train
03046257,1f7441e3dc465f1291e12c4c8cef305f,train
03046257,e82da3357403f25376e9713f57a5fcb6,train
03046257,a1671be5957cfd688bb3deb7fab7c9b7,train
03046257,752bc71803170b3514038d588fd1342f,train
03046257,6d2f8c13005c05abedf0adca85d84acc,train
03046257,8b9dac705a205cba1d2588fbbd278bb2,train
03046257,c9dd71db5e6713937d0fed3563de13d,train
03046257,b0cafe0b5efb6cb44cdd82d9cdddaedf,train
03046257,b13b3f7b09b6534ce02c475590efce0d,train
03046257,422505904f773dddb441e189e5a85c02,train
03046257,56a3239391f73773a5e3e028709e0474,train
03046257,df5b2ba70ceaa05923500a5b036df62e,train
03046257,89b1770087ea083cc082c344e4f1192c,train
03046257,7c1296df0dc164abc114ce436933a33c,train
03046257,c7704d12c66e09dabcb557b5b19897c9,train
03046257,4baba9e85a3ae76bb030c2da12a8fb31,train
03046257,f6964ba8472cd2bc7adeea6eb984f491,train
03046257,f035ac6992723f9ff546596ce7364503,train
03046257,b2b40e80c9d3f530d5f1db12f95f0fe4,train
03046257,50be9eafe3abc283ecb14096838a20c5,train
03046257,1710033fefac979deed60df91eb05a5b,train
03046257,f9bd4d79a34592ce6695909af0a27770,train
03046257,4833383d30f7526fe30738a8d635be29,train
03046257,181d994ce6c150df9cd779a86f74ad9d,train
03046257,223a78dd9e6999e67c0ca8d7a07be3be,train
03046257,299832be465f4037485059ffe7a2f9c7,train
03046257,f2a47fbb788c05953ddbeec164af367,train
03046257,d8e27d8d60a9a0c091aca0a9b5efd2ce,train
03046257,388da8044b2de673b138d9e8fa5eed8f,train
03046257,4f62af2d14df6cb6eddb8fb8ef75e718,train
03046257,d8bb7dc20a30afe1f0aeabfdcb4e1dd9,train
03046257,447b9c347c64d6ab2d2d2896f4b277fc,train
03046257,f82e94171acffa9cb3914c1351b16c4d,train
03046257,18de33d37e409ea296791035e86a30f4,train
03046257,788d32da6b0e8ebdc6df46ed5c17ea84,train
03046257,425e82131e7a8db3bde2b05b8fa4f117,train
03046257,d9543e5f16e6574a8e9a0e51a554788d,train
03046257,158ba1d60c6418fe4b3c42e318f3affc,train
03046257,b31efa25b43918d59fceff51518181d,train
03046257,45234ad309a071d0ce256d7e95c7a4ed,train
03046257,9331dc400e10a91c991e9693c5aca3,train
03046257,e1275afba2cf3718d5e4ad512ec499a0,train
03046257,e8e68c0919fa0e6f1953882160211b1b,train
03046257,ed4815a2c0d6e641809222e4341a7d65,train
03046257,9a4b06f731898365afb07a946d621b3c,train
03046257,b4ba086ae065fbe3664fd9ccc8bafb2,train
03046257,e5d21511678e9075b8b431083b6191e2,train
03046257,46320beb087955da408e862e5daf1757,train
03046257,a911990b617749ee738f481f8560d58,train
03046257,3d18df96d6de08b1cbf3dda885c64a76,train
03046257,5c851029d69c6252c834958aed613724,train
03046257,81dd20fc58ca6855c0c2cc2dfa2c0319,train
03046257,9a3e3e241da6de9d93f86a8fb60496b7,train
03046257,b53a925ecca75b04455baaa8ae183248,train
03046257,1ce45a951007b5948ead471f0d2cadc0,train
03046257,2f570bb2ab6bcad896d5fa1ee6ada8d1,train
03046257,7158637af55b7c51f51f77a6d7299806,train
03046257,84d1404385710894fe3e90bc90e90c63,train
03046257,63664307ac493090b129901f80d24b7b,train
03046257,11a3be19e931e77caadb7997f5aa04c9,train
03046257,eda7c21b3ab9fc61592f292ab531da8,train
03046257,626c1a3c6fac65a924a6b810f75dc774,train
03046257,3edef12fcf087125868fb986bc092533,train
03046257,abd4fd596171d33c2d1b942ffb1336a6,train
03046257,3a1e36329722686c2c406efbeb1811b0,train
03046257,8d59e5ca3852b37e4b3c42e318f3affc,train
03046257,e0276227890674bae7169d15a0f0c88c,train
03046257,e905eb10294464464b3c42e318f3affc,train
03046257,3c4c2a5b991508adf51f77a6d7299806,train
03046257,945d98aacfb5842f8e8ef5f0615457e2,train
03046257,d08469a971f560102ea413435dde1792,train
03046257,32197ef6ce095472e59f529cd1b6faa8,train
03046257,e92cdca0cd98e908c3795daea94ab3a9,train
03046257,32a7331dfe2c9a866463df620b7b4cbc,train
03046257,f4a7568fec31f2ce2e12ad5cca2dd4ca,train
03046257,f7f1df271259f793ba0661808286ba45,train
03046257,6e5262c1b52858c5191c3762b497eca9,train
03046257,3c78e14b999a04bbcfa93d76721b3c29,train
03046257,a39bd192df9ec7475e6e4a5422e31446,train
03046257,5d7549beabcc86af6329e8c7b28434da,train
03046257,53aff981d28b365ec5996c1602569cba,train
03046257,f904afa5730aee1ff4700e9a01318eca,train
03046257,44d60011d28940a0eef5d83b671bb264,train
03046257,1926de4988741ad81b17743c18fb63dc,train
03046257,4b317124cfa511b7e26be0306b963c93,train
03046257,184454aa3ff239ccb16cd2a45f8cec20,train
03046257,b086cfa7419c820df69d21260b05e361,train
03046257,45bb09eac47597ad6fe2eb61cd6e74e5,train
03046257,3182826d3c212720c4440dd41b08b3f4,train
03046257,6073c2fa3bc752b314038d588fd1342f,train
03046257,8f8858484eae0ef5cd94c4ddf9d43fa3,train
03046257,7f5f3d2526d1c5a46463df620b7b4cbc,train
03046257,2277c1146f943ec8a5f9d52c12457194,train
03046257,5f4711bd703bd262f51f77a6d7299806,train
03046257,f63ad6dcf847c2f95860148f7c2404c9,train
03046257,fb0fd780eb40e7151b02cde7e81f0fc3,train
03046257,b263bde194a2a0be8cc14b65ef8ab235,train
03046257,7e98d09503ee0f39ad2ec599df06ea94,train
03046257,3b19d7b7f975a08abffc4b354a59e33a,train
03046257,bb0b0afc8059701076e9713f57a5fcb6,train
03046257,7c7b518b7ce049e648718eb33db1802e,train
03046257,90fe7c32c11b9a371bdc62787da74594,train
03046257,b9814ed05c91121edc6e40059e75ca86,train
03046257,6695577b5fb358ebdf5f14f6397a827,train
03046257,b5c200a23c66bfb4617724635ed7cc4b,train
03046257,94d692071e8404ebc0aaedf10d776af7,train
03046257,5437b68ddffc8f229e5629b793f22d35,train
03046257,6ed55af31d57c4f929a60d6ab40898d,train
03046257,8797071b5219973daf7c7ad2549a1b15,train
03046257,4c0d048f0414e92e1b25839d42de8df8,train
03046257,cd17490f806732d460d9b527752ac99f,train
03046257,83255e2f9b4f039372f8ff3c650e385a,train
03046257,57723d2d30d532c7adc5f5aafedb1c38,train
03046257,8a206a72f673973a435b6c388b558e5e,train
03046257,7e2751a46aa8c454e0a659fb66c2add9,train
03046257,4dab14b822fd4a06adc5f5aafedb1c38,train
03046257,412bf74d9811f27dd06c8fdd4cec77fd,train
03046257,637237e978d5168f9751189c905e470,train
03046257,1d476f6d585baf62e1292650537a7c1c,train
03046257,2f484b80a9a0f8a1c1bd423f37647123,train
03046257,844b4e8847e4612d30949acb87806dc4,train
03046257,5924dd5aeb057e576ef2faffa907bc32,train
03046257,d6659d1e40745561b0a18b9f4533c663,train
03046257,ae564765e5ba2f037bad031e1feab327,train
03046257,a14c0041225ee741d1d1ea91a730b0e7,train
03046257,6da867f9fd8aefebc26e81144f3196d5,train
03046257,8fba28ff0d6dd6bb80d26506b9358671,train
03046257,603ff80e374621a69d4f807ccb693a14,train
03046257,22a1e55050bce5c3b441e189e5a85c02,train
03046257,d5f08d4df09a74b327390fc4fd3ec0cb,train
03046257,788ec08ac9682254f504bfef7c734006,train
03046257,6965979c0f35f7adcb51c5ee8218e4ec,train
03046257,25f5f0d55feb7662f546596ce7364503,train
03046257,ca9d22c90fb687e045a3ee2cfbb67212,train
03046257,67f8adff4cb252bbf269315e1b3458a7,train
03046257,2dc32ccf8ad7e74faa45d7cfa7825fb7,train
03046257,835f94a1d33ac78bdd7f1cd6f7ae0960,train
03046257,c422e03b825d5e0046043f7519b6b4c7,train
03046257,557a521bb01e092b503c5b0dd3b93560,train
03046257,550ecca35381f8cb75b642c872f5c552,train
03046257,a70d4a4cd569e7ae4e09ebaf49b0cb2f,train
03046257,648801b3c9b7d66b9ba80f08c401fbed,train
03046257,93558e7f6f5ee9dea6a9ef34cf76a74f,train
03046257,4936b4d8dfbdf2cdbd09663b97413cd,train
03046257,18299916ec3e95bff5ca1792a289ecf9,train
03046257,5972bc07e59371777bcb070cc655f13a,train
03046257,3a5351666689a7b2b788559e93c74a0f,train
03046257,a366005a5856c873202ce3547fa5ce9d,train
03046257,758885e4c4e7bdd8e08074c1d83054ad,train
03046257,afd459e16aa2f8f438e5ac608a19dac,train
03046257,b1267cecf443b88f4b3c42e318f3affc,train
03046257,c39cf8d87c6cdb5a3339d8259ddfa7bb,train
03046257,c5fba67f2cd5797e4d46ab71b147ac5a,train
03046257,a538df6d82a197dd95f577622f465c85,train
03046257,5431835bca07a47dd274dcf5b21c1a5d,train
03046257,d2cd542928c5b684c98f75a9ff83e3b7,train
03046257,969841e102fe5e1c2de0bc4fc4d02dd6,train
03046257,ffbf17fbe4ca367d54cd2a0ea6cb618b,train
03046257,4d7de5c46a7644fe8b7965c971f6e497,train
03046257,4e8d2c3317d397dfd1f82efe36dcc0,train
03046257,a630e09afe21e711f51f77a6d7299806,train
03046257,cde7dca42588ba9c93d604ee670f39e7,train
03046257,6080c5b09917c23830c7810cba6da248,train
03046257,ea7d8d3f6b660e8f9f1a71e46bbde97c,train
03046257,670df65cc7db261f1f6dfedaba98d5f9,train
03046257,c527589d3b5780d11217e9f9630541c3,train
03046257,772008d5e703c4564b3c42e318f3affc,train
03046257,7830949f6069c4fbf546596ce7364503,train
03046257,d7942f024d24b8ac731e5d7a1aea3c4f,train
03046257,8fc855cef77177e8c598d38a6a69ad2,train
03046257,44316e91d4926a73fe9c9da4b1c78d03,train
03046257,108b7ee0ca90a60cdb98a62365dd8bc1,train
03046257,b43d328f4acf10464b3c42e318f3affc,train
03046257,69d16120042e134f6cff9b44fdf0517e,train
03046257,9b28217f38c32415e02c50e637560d85,train
03046257,4e4d010aea4d533756325576fb0d1968,train
03046257,a67f72b0df7d9574b3c42e318f3affc,train
03046257,9b66a37c0e1a1da2d4096e81fa01e27,train
03046257,fdb5537f0899ced0744fc85fe0d3e26e,train
03046257,428647629e3a9906f0df3cdcd733f686,train
03046257,1c4cd3b790fddfbe2f87b9fc1ad90aa4,train
03046257,289850e742ec351bdc7cb2def50cc404,train
03046257,93b1f050ac34adaa7dfe817feb27b203,train
03046257,e743856943ce4fa49a9248bc70f7492,train
03046257,7a7d7bf03278d81854bec7a9a0a11b9,train
03046257,33d36c060f80361b4b3c42e318f3affc,train
03046257,fed6d8a816207b71af7c7ad2549a1b15,train
03046257,2be4aa0e5ee54d80ae77574c7d9d2318,train
03046257,e78af014ac35bc68f546596ce7364503,train
03046257,619cbd4aa6ae5578f5635ac8b18fdb9,train
03046257,3c5690e5ecfe5f0afd9cfa6c7f5305bc,train
03046257,640f12d1b7bdd262868fb986bc092533,train
03046257,663e8f056e9ea81772e0da953d900dd,train
03046257,a29a303f3da335bea64e5c46abb30c70,train
03046257,e5b583b0cf478984d781754d41e2576e,train
03046257,42529911fe6265862b5fee72119e2778,train
03046257,8c8c6b1c3d201d55490ad276cd2af3a4,train
03046257,6a34103b8186cfe1490ad276cd2af3a4,train
03046257,44a961d1870b2279626620faac40b883,train
03046257,8e0c621551e9ace310eab5c01cf505db,train
03046257,b602321e87ba6ffedce1f8ab000da922,train
03046257,2f2e423b7155dbc5844442d12ed656e7,train
03046257,e8cbb09dcdce16f172b9579598bda76b,train
03046257,83215aac91958278ee2b478fec745c0a,train
03046257,247ca61022a4f47e8a94168388287ad5,train
03046257,b972dcd268517c5df51f77a6d7299806,train
03046257,242d1fdad67de9d6f2543b208c9ee8e2,train
03046257,a41444ea20bb2ea6e105ed0a3d82ba,train
03046257,395c82f7a56b5cb0ef6c510e24348d3b,train
03046257,21fecb28d1c8ee8c6463df620b7b4cbc,train
03046257,58945eca103891f4887f087750df94d2,train
03046257,ae570b0ec2b265cd14621506c22882a0,train
03046257,143e665cb61b96751311158f08f2982a,train
03046257,71eafda69c77150914038d588fd1342f,val
03046257,48784197e358000da239e7f1ff51b07d,val
03046257,2f638d0d4d5cccc35b903ba10d2ec446,val
03046257,8d127c73436dba6741ca67b3a986966c,val
03046257,3c100b0dea7a60b768aab09a0ea50724,val
03046257,9c9e80c64d5ab227d5f1e32336840b07,val
03046257,d352b743810b3b9e8c95b6223f519d17,val
03046257,7e779affe56aaa3645a3ee2cfbb67212,val
03046257,f82e90f8a6d49827e8784f880dac0f61,val
03046257,253156f6fea2d869ff59f04994ef1f0c,val
03046257,66922901b74190cf7c70545e85230d83,val
03046257,8b52d84dc97eb3a74740473002adcaee,val
03046257,ad41efed0f69060fa86b76551c6a3b2b,val
03046257,5ffbd3bcc935279a8cbe149774a11d9c,val
03046257,c45e4604958d9d1d3153a6db1fd05f23,val
03046257,26ab68f614b5b24f2f841233486fac2b,val
03046257,c15389c173fc1cfd415cd6d00346fc76,val
03046257,413c5497de808d1a177ef3150c947f22,val
03046257,368d9126e2053bd4815b2b467e8e2eac,val
03046257,ce4de74b5487d0b0e7c7920f6a65a54d,val
03046257,d220a3a4e31ea77a1550babf1ec984b8,val
03046257,605c9deae76d0f19b9ed8f64c2cdb8b1,val
03046257,7e322702d66d54b560d9b527752ac99f,val
03046257,686a205c36f5c85443ee5a34155b4f2b,val
03046257,95603651d927cd6c36a36f8fd7d27134,val
03046257,7dc182e052ddc140bd332b3f93481432,val
03046257,cb625b3a9b631d89dab8b525f98c6502,val
03046257,6cd9f0f548979d5160ddc468fe733ed1,val
03046257,33a6aa9cd6a2aaf3636746e397b0c904,val
03046257,191812cf4abfd6166e71174964d90e49,val
03046257,59ba9701544bcbe167944f5aabc774fc,val
03046257,627617f3931dd0476e1ae929b00acbc4,val
03046257,702fe577155d343cec77540dd1841b98,val
03046257,aac0d032dce735c7ded4c23d05709216,val
03046257,845f1b53ad2e0d53b87e0c7ed53711c,val
03046257,10312d9d07db5d9a4159aeb47682f2cb,val
03046257,a157e9b6449d763bab2f5d1a742ca172,val
03046257,6c010bbc4ec34296291d2d0d560233f4,val
03046257,fb95a457d7382fd5902df966e52b1aca,val
03046257,57e7fc194e77abd5a8ca6a1b83e76dec,val
03046257,98e52f275290d28bdb54f0ac1f9f81ac,val
03046257,bebfc25c773a5528a7f2fb8267777262,val
03046257,2451f214bcfd8ed9f3a54fdb52b446ad,val
03046257,4b1283cead37c519e49675db0062ac74,val
03046257,f453f21d54c766d94edcf3b74eb57b13,val
03046257,48ed307c035fe99e49c212147ab9c105,val
03046257,2124dd3d1d47f3873f6e4e0af3a53c1b,val
03046257,f9c02d4ef3c07b16c0a61ad1cf92b694,val
03046257,171a6752b9a2dd95651adbce8f1811d5,val
03046257,71bc557e3b154c037a24ef313a983026,val
03046257,e80493545791aa9215bef14ca5ac3fd1,val
03046257,9f51f591d698445a5fa2d7ce8c99e4e6,val
03046257,57df2e218911273d68661782af60b711,val
03046257,b7b988707b63c048c5c6c5671b8e3bb3,val
03046257,854ce0d6ed37103248e2701b91d7249c,val
03046257,448a81d7afd06b3d2a548038c4031d1d,val
03046257,c34e4038969908b6daaccab222ac90bc,val
03046257,a14d909e62adb668661782af60b711,val
03046257,849413d99fac88c48cc8fdeacb50bc7,val
03046257,4af34d709f39ab8e76460fd7f97d7f44,val
03046257,3746592c1dfa698d49493d905c02fa86,val
03046257,81be602470e4fa90b2f671e673cf292b,val
03046257,85551ef04a5bf758c0a61ad1cf92b694,val
03046257,e133ca5fa7e49536fc5a6a6856432614,val
03046257,8af7cb8b42d0c8b1f9e8cd846ef13776,val
03046257,cbf19a9c2a47ae354b3c42e318f3affc,val
03046257,ce2c4226c28a7f51ffe3432ba4f2e6d3,val
03046257,ee6489d2d306ca11f04a4560b57187d9,val
03046257,abbde103685802186e71174964d90e49,val
03046257,50ad0cdc651ab6fbc6cb0dfa2f14f9d4,val
03046257,729270762f381e7b1bd71c75e3a794e0,val
03046257,adf095adc30803a148996af2140a9136,val
03046257,e8d35dc16f04ec9b70012411145e4fe2,val
03046257,4f0f676001ebb1de561dce3fe08634b7,val
03046257,1e61fd6a1b436ce6153d4c0fe024d18d,val
03046257,6f712bf7b828c9e920fb6b84fca9d3c3,val
03046257,182760a92182873b4cbbb913355f84cf,val
03046257,6245999a79c5d853c31c0b92a775f88b,val
03046257,32ace01a69fa498e177ef3150c947f22,val
03046257,19162323595891b955f46d55537192b6,val
03046257,68b82646290e0be6b0a29c51aa6f10ce,val
03046257,82c54e1f130534969cfea89fa3f36223,val
03046257,a91fdf8f83aab0e56e71174964d90e49,val
03046257,1d5c5121e29011ddb8183a4a81361b94,val
03046257,30bfa6b225b030ba3756a875bf156f26,val
03046257,ac4a052a9d8f0985276206fae5d3c473,val
03046257,c154e48d36e44c179e8f28fdc2cf9ec9,val
03046257,c526b6315e1600092a8827a91069be93,val
03046257,70e6d9a58bec336898d5fc0473d00a1c,val
03046257,9d7439534373886fb8183a4a81361b94,val
03046257,ea3eb7aa3da2eb2df5f02cba8695cd8c,val
03046257,b6fa9b0aaadf6c89a1b95b258b5f7139,val
03046257,3d027f0431baa68a9dcc4633bad27c61,val
03046257,ad385337f0737d9df546596ce7364503,val
03046257,ddc323f128d4bef76463df620b7b4cbc,val
03046257,7c62a7d42797a720a480742f4529182b,val
03046257,4ca5e78eadeefd8651c1709f78d865ba,val
03046257,e67f610cafeb2c0dbf93f50e43a43f7e,test
03046257,2b326c82b14dcdcfaf0affed7cfb91de,test
03046257,4468cc03f0d13d4286322e4cc6f2fa7b,test
03046257,6e67cbc95bade487603bf63caa67eee0,test
03046257,fc5e57ba9bade79a86a499d1a4d80ea4,test
03046257,60fce7b1ddafa0c0435b6c388b558e5e,test
03046257,d86dcc32261d58424b3c42e318f3affc,test
03046257,39be4ef0dfa6833e49c9c494c2fb14ce,test
03046257,a67b32ac05ac3c965ef99326865249b8,test
03046257,56f3829b744dc836158322a6470db5f7,test
03046257,f2d0906afe91c7ceff3e00f1a386bbd4,test
03046257,636e572331f872e3e7c7920f6a65a54d,test
03046257,2a979930dffe3d32897a37b9397f0b81,test
03046257,b0b7d5ad6219ef0ddd425da1a5e9a595,test
03046257,fb0dbe220131e28f6402b8f491cd92c7,test
03046257,7627cd63f72a64c3a50aad89e0fb309b,test
03046257,6291b9e4aeed283688b34c259035ab5,test
03046257,1b85f3cd227da31de4511d9a59e40339,test
03046257,78083db936435d0a410f8c2a2eb53871,test
03046257,b756ddadd752021b4a9073afd3cb57c,test
03046257,e78b66ad9fac907822b68de582c1281b,test
03046257,9f997f890bf6143d5bcd4b910d7ff028,test
03046257,10a200395145c61aea2f5d52559debc,test
03046257,e43b7ebc9a1b71c95dac0a5eac75a2a5,test
03046257,2d65d034332ffc8397cf3f86b15a00c0,test
03046257,dcd8f3705e7ebf7fb2f671e673cf292b,test
03046257,4e979d296586eeb880aaaa0b0a5c59dc,test
03046257,64de924c24fb12968b48a6a0b4b6d38,test
03046257,487f2bacddd58bc9f959a2da56ff43b4,test
03046257,312304e53430a5afc1f818f3a4aae3be,test
03046257,6e143fc9eef8be8c788a9e26a791a23a,test
03046257,5bbaf43f2f86ba638b33d3087add7a4c,test
03046257,5a1a2e257a862cabc5d70d7dd4a0dae4,test
03046257,3521751471b748ff2846fa729d90e125,test
03046257,24841121c7d090d72d2d2896f4b277fc,test
03046257,e51d02a4b1ff76d2dcf98ea199a73d39,test
03046257,7bb10722ce68c6d2afbeec40033bd27b,test
03046257,a8b354178a8e4bc5a7e57b3c1c645a2a,test
03046257,79e6df3c7e4cdd027ed10ef1927ebd15,test
03046257,ae4bd519ca0158d1624540d1cf03ba7c,test
03046257,b0251e1b5ca130eb50dfe5d3d82f3d77,test
03046257,96573e0386f36abac5daf15558a4e938,test
03046257,cea1956637d8e28e11097ee614f39736,test
03046257,612f3199c6212e55a5aad165050e534c,test
